1664992577182225920,1.615291,-6.668183,-6.023923
1664992577191406080,1.344055,-6.571035,-6.010601
1664992577201344000,1.081651,-6.513256,-6.302793
1664992577211413760,0.849633,-6.456524,-6.389762
1664992577221389056,0.731080,-6.369405,-6.498436
1664992577231506944,0.834365,-6.438711,-6.604117
1664992577241415936,0.965492,-6.611451,-6.493796
1664992577251444992,1.049019,-6.716533,-6.511609
1664992577261394944,1.088536,-6.850804,-6.688242
1664992577271373056,1.045127,-6.871461,-6.621031
1664992577281350144,0.899480,-6.893016,-6.747219
1664992577291412736,0.844095,-6.991960,-6.869814
1664992577301497088,0.806373,-7.062014,-6.952891
1664992577311508224,0.769550,-7.145092,-7.180269
1664992577321323776,0.737666,-7.281758,-7.394174
1664992577331329792,0.651445,-7.417974,-7.705526
1664992577341645056,0.518073,-7.445667,-7.935748
1664992577351602176,0.293989,-7.557484,-8.205636
1664992577361719040,0.080533,-7.635322,-8.335117
1664992577371574016,-0.110470,-7.540270,-8.323741
1664992577381479936,-0.242496,-7.468270,-8.311915
1664992577391659008,-0.311502,-7.502548,-8.162077
1664992577401720064,-0.337548,-7.528594,-7.918384
1664992577411670016,-0.345781,-7.476203,-7.600445
1664992577421560064,-0.374521,-7.399862,-7.225325
1664992577431439872,-0.391885,-7.367379,-6.880442
1664992577441588992,-0.361798,-7.336544,-6.586753
1664992577451795968,-0.313897,-7.294032,-6.332881
1664992577461697024,-0.253872,-7.219637,-6.090984
1664992577471727872,-0.227527,-7.085815,-5.878575
1664992577481477888,-0.242795,-6.987919,-5.731581
1664992577491788032,-0.193398,-6.986422,-5.688022
1664992577501655040,-0.143252,-7.023095,-5.629194
1664992577511714816,-0.209415,-6.997050,-5.564079
1664992577521597952,-0.226030,-6.944958,-5.502557
1664992577531749888,-0.175136,-6.959478,-5.448220
1664992577541668864,-0.129481,-6.849307,-5.381160
1664992577551746816,-0.144300,-6.767427,-5.312453
1664992577561625088,-0.153132,-6.720425,-5.224585
1664992577571649024,-0.148940,-6.597680,-5.083728
1664992577581667072,-0.082778,-6.486012,-5.039121
1664992577591862016,-0.031435,-6.422544,-5.009782
1664992577601770752,-0.017214,-6.312373,-4.833000
1664992577611668224,-0.002395,-6.220764,-4.720284
1664992577621596928,0.015119,-6.106102,-4.663552
1664992577631621888,0.011526,-6.007457,-4.693340
1664992577641694976,0.013771,-6.030210,-4.740941
1664992577651805952,0.052840,-6.086493,-4.710704
1664992577661669120,0.127834,-6.141728,-4.736451
1664992577671875072,0.182171,-6.232739,-4.890480
1664992577681722112,0.208516,-6.387367,-5.112319
1664992577691739136,0.194146,-6.550678,-5.323679
1664992577701837056,0.184117,-6.686445,-5.625302
1664992577711617024,0.155527,-6.752758,-5.907765
1664992577721772032,0.144450,-6.782396,-6.195167
1664992577731684096,0.118553,-6.852301,-6.455027
1664992577741775104,0.114212,-6.973548,-6.773564
1664992577751755008,0.136815,-7.089557,-7.073990
1664992577761629184,0.138612,-7.241192,-7.414082
1664992577771819008,0.143851,-7.437883,-7.666757
1664992577781816064,0.184417,-7.633227,-7.925569
1664992577791795968,0.225132,-7.876920,-8.246202
1664992577801899008,0.193098,-8.161029,-8.547675
1664992577811718912,0.142953,-8.390352,-8.779393
1664992577821809152,0.141007,-8.540041,-8.847651
1664992577831791872,0.263602,-8.608748,-9.052874
1664992577841908992,0.420625,-8.689879,-9.223669
1664992577852190976,0.626447,-8.843310,-9.238039
1664992577861925120,0.940494,-8.907976,-9.335038
1664992577871888128,1.249003,-9.000184,-9.791139
1664992577882145024,1.452430,-9.102421,-10.376572
1664992577891911936,1.630410,-8.919502,-11.185789
1664992577902233088,1.691782,-8.727900,-11.975397
1664992577912004096,1.568588,-8.419691,-12.603042
1664992577922070016,1.366059,-7.951465,-13.153148
1664992577932045824,1.119971,-7.372169,-13.420941
1664992577941880832,1.036594,-6.917565,-13.518089
1664992577952100096,1.128204,-6.670878,-13.224699
1664992577962064128,1.332679,-6.546936,-12.662019
1664992577971991040,1.619033,-6.481821,-11.944561
1664992577982095872,1.876647,-6.437962,-11.096125
1664992577991885056,2.072141,-6.433022,-10.222542
1664992578002324992,2.192940,-6.398444,-9.441466
1664992578012013056,2.265838,-6.239325,-8.828790
1664992578021906944,2.251019,-6.012247,-8.293204
1664992578032054016,2.164649,-5.760920,-7.873627
1664992578041939968,2.038162,-5.545219,-7.587721
1664992578051943936,1.857338,-5.331763,-7.329508
1664992578062016000,1.634601,-5.114864,-7.041806
1664992578071927040,1.510958,-4.984634,-6.865024
1664992578082242048,1.447789,-4.951853,-6.767128
1664992578092017152,1.380729,-4.914580,-6.568491
1664992578102368000,1.265468,-4.860992,-6.399941
1664992578112215040,1.141676,-4.810846,-6.258485
1664992578122024960,0.992287,-4.751719,-6.053562
1664992578132237824,0.873434,-4.714147,-5.879923
1664992578142137088,0.744701,-4.641248,-5.681884
1664992578152451072,0.673599,-4.562512,-5.407655
1664992578162324992,0.640967,-4.496200,-5.117408
1664992578172121088,0.636626,-4.461772,-4.895570
1664992578182359040,0.581241,-4.495302,-4.669689
1664992578192142080,0.522114,-4.526437,-4.430786
1664992578202381056,0.573757,-4.553681,-4.215234
1664992578212331008,0.691263,-4.623136,-4.089795
1664992578222077952,0.842897,-4.709806,-3.938610
1664992578232399872,0.910407,-4.765789,-3.779940
1664992578242208000,0.906515,-4.868027,-3.657494
1664992578252504832,0.858615,-4.999753,-3.594625
1664992578262171136,0.766855,-5.075795,-3.515739
1664992578272171008,0.670905,-5.077292,-3.471880
1664992578282351104,0.564925,-5.032984,-3.551964
1664992578292291072,0.536933,-5.062622,-3.688779
1664992578302477824,0.577499,-5.184319,-3.851341
1664992578312194816,0.662373,-5.302124,-4.033363
1664992578322106880,0.735870,-5.405260,-4.324956
1664992578332356096,0.743504,-5.582641,-4.592300
1664992578342372864,0.673450,-5.908663,-5.059329
1664992578352329984,0.601300,-6.177354,-5.368287
1664992578362440960,0.490380,-6.354735,-5.631439
1664992578372122880,0.343087,-6.561006,-5.998476
1664992578382411008,0.198038,-6.863228,-6.342012
1664992578392428800,0.084574,-7.106472,-6.606212
1664992578402204928,-0.100441,-7.291338,-6.910380
1664992578412528896,-0.372126,-7.530540,-7.346573
1664992578421975040,-0.482896,-7.775431,-7.506141
1664992578432379904,-0.371976,-7.919431,-7.550748
1664992578442491904,-0.123044,-8.105045,-7.775730
1664992578452222720,0.070803,-8.382419,-8.006251
1664992578462352896,0.173789,-8.568781,-8.163873
1664992578472145920,0.158371,-8.673264,-8.450677
1664992578482400768,0.014071,-8.839568,-8.833730
1664992578492416000,-0.166753,-8.986113,-9.288484
1664992578502317056,-0.350870,-9.123528,-9.864936
1664992578512440064,-0.552501,-9.308842,-10.394534
1664992578522376960,-0.782573,-9.311836,-10.941647
1664992578532478976,-0.991987,-9.076675,-11.558664
1664992578542416128,-1.165177,-8.922795,-12.332704
1664992578552297216,-1.328487,-8.735385,-12.859908
1664992578562449920,-1.492696,-8.397537,-13.129946
1664992578572476928,-1.724863,-7.989037,-13.145663
1664992578582177280,-1.996398,-7.532336,-12.884008
1664992578592751872,-2.144890,-7.180418,-12.519665
1664992578602305792,-2.040108,-6.967561,-12.053535
1664992578612546048,-1.685196,-6.848259,-11.682905
1664992578622254848,-1.290916,-6.727909,-11.277548
1664992578632459264,-0.972977,-6.517746,-10.840008
1664992578642508032,-0.705333,-6.310427,-10.249636
1664992578652408064,-0.583487,-6.093229,-9.662257
1664992578662575104,-0.614772,-5.878276,-9.174272
1664992578672382720,-0.708028,-5.687124,-8.740324
1664992578682494208,-0.810714,-5.512137,-8.312065
1664992578692494848,-0.877026,-5.341492,-7.831714
1664992578702343936,-0.903671,-5.163363,-7.324868
1664992578712419072,-0.893043,-5.046456,-6.776857
1664992578722508800,-0.830772,-4.996310,-6.308182
1664992578732542976,-0.687221,-4.970713,-5.783224
1664992578742658048,-0.489632,-4.936135,-5.302573
1664992578752378112,-0.310155,-4.882547,-4.952601
1664992578762616064,-0.198188,-4.801565,-4.680467
1664992578772675072,-0.024250,-4.689598,-4.430337
1664992578782612992,0.204624,-4.611610,-4.261039
1664992578792638976,0.406854,-4.525539,-4.070635
1664992578802496000,0.581391,-4.485123,-3.964655
1664992578812659968,0.765209,-4.540658,-3.911217
1664992578822743040,0.924178,-4.560117,-3.852688
1664992578832531968,1.010549,-4.518803,-3.884572
1664992578842811136,1.043630,-4.520599,-3.948788
1664992578852478976,1.003962,-4.567602,-3.999084
1664992578862731008,0.965193,-4.583918,-4.180656
1664992578872716032,0.936004,-4.664450,-4.399501
1664992578882547968,0.899929,-4.778962,-4.393663
1664992578892694016,0.824336,-4.843328,-4.521497
1664992578902592000,0.756377,-4.858147,-4.693789
1664992578912803072,0.716560,-4.851411,-4.921166
1664992578922505728,0.667312,-4.872368,-5.078639
1664992578932497920,0.622406,-4.898414,-5.274881
1664992578942738944,0.602497,-4.976701,-5.351971
1664992578952581888,0.606239,-5.127737,-5.412744
1664992578962824704,0.699346,-5.337451,-5.443730
1664992578972764928,0.813858,-5.579048,-5.604944
1664992578982526976,0.814157,-5.764812,-5.744604
1664992578992586240,0.796045,-5.859864,-5.741910
1664992579002818048,0.750090,-6.040539,-5.999524
1664992579012759040,0.676443,-6.327642,-6.195317
1664992579022737920,0.643512,-6.578071,-6.387816
1664992579032488704,0.625998,-6.800808,-6.816375
1664992579042912000,0.619562,-7.034621,-7.316036
1664992579052849152,0.588875,-7.121740,-7.628736
1664992579062871040,0.532443,-7.115453,-8.050559
1664992579072613888,0.422871,-7.210506,-8.545130
1664992579082752000,0.353565,-7.438182,-9.008118
1664992579092784896,0.266745,-7.650141,-9.341474
1664992579102860032,0.283810,-7.740553,-9.404793
1664992579112762880,0.520019,-7.848928,-9.416319
1664992579122699008,1.017285,-8.126301,-9.579030
1664992579132793856,1.512605,-8.556656,-9.648636
1664992579142995712,1.835633,-8.813223,-9.803114
1664992579152879104,2.075135,-8.486901,-10.392289
1664992579162757888,2.418521,-8.971294,-11.005264
1664992579172996096,1.757495,-9.616602,-11.686947
1664992579182715904,1.474135,-7.939340,-11.981534
1664992579192976896,0.854723,-7.766599,-12.269086
1664992579202777856,0.127235,-7.647896,-12.341386
1664992579212781824,-0.320783,-6.878047,-12.391382
1664992579222865152,-0.504750,-6.287226,-12.407698
1664992579233026048,-0.567021,-5.798642,-12.896581
1664992579242920960,-0.313748,-5.692063,-13.319901
1664992579252900096,-0.030536,-5.714816,-13.483212
1664992579262661888,0.379162,-5.524262,-13.315710
1664992579273016064,0.727787,-5.234615,-12.963343
1664992579283101184,0.924478,-5.041217,-12.523707
1664992579293040896,1.006208,-4.900210,-12.181668
1664992579302737920,0.972378,-4.741989,-11.656261
1664992579312738048,0.882714,-4.594396,-10.963801
1664992579323000064,0.785716,-4.562662,-10.268796
1664992579332974080,0.776435,-4.597390,-9.502689
1664992579342999040,0.727337,-4.653523,-8.724757
1664992579353057024,0.634231,-4.626130,-7.846982
1664992579362948864,0.527204,-4.576583,-7.060218
1664992579372901888,0.429906,-4.582870,-6.496790
1664992579382872064,0.404609,-4.584067,-5.965994
1664992579392903936,0.397424,-4.512217,-5.606890
1664992579403213056,0.372575,-4.402944,-5.361251
1664992579412948992,0.334554,-4.347709,-5.252727
1664992579422801920,0.302072,-4.314777,-5.362598
1664992579433209856,0.208367,-4.135450,-5.192103
1664992579442834944,0.123493,-3.814368,-5.016518
1664992579452988160,0.096100,-3.637286,-4.972959
1664992579463067904,0.128732,-3.604355,-4.760999
1664992579473026048,0.196242,-3.546275,-4.557572
1664992579483110912,0.264051,-3.475772,-4.443360
1664992579492834048,0.334704,-3.354674,-4.196823
1664992579503049728,0.429307,-3.205135,-4.099675
1664992579513002752,0.551753,-3.121908,-4.153263
1664992579523055104,0.689616,-3.185376,-4.171226
1664992579532860928,0.775986,-3.196453,-4.131109
1664992579542925824,0.827180,-3.091970,-4.129463
1664992579552924160,0.873434,-3.141667,-4.300707
1664992579563147008,0.854573,-3.381468,-4.310586
1664992579573168896,0.830174,-3.538492,-4.357139
1664992579582860032,0.842298,-3.702101,-4.399501
1664992579592947968,0.846639,-3.918851,-4.370312
1664992579603054080,0.860411,-4.189638,-4.539011
1664992579613180160,0.784369,-4.557722,-4.820276
1664992579623075840,0.647404,-4.890480,-4.920717
1664992579632980736,0.480800,-5.146897,-5.393734
1664992579643134976,0.253722,-5.429210,-5.862708
1664992579653205760,-0.034578,-5.632188,-6.251151
1664992579663245056,-0.361199,-5.711972,-6.820117
1664992579673073920,-0.674647,-5.830974,-7.553592
1664992579683397888,-0.874032,-6.035150,-8.183931
1664992579693187840,-0.854423,-6.365064,-8.875044
1664992579703123968,-0.857118,-6.918613,-9.900562
1664992579713018880,-0.922681,-7.553443,-10.625654
1664992579723112960,-1.016536,-7.921527,-10.903027
1664992579733110784,-1.235531,-8.176297,-11.731105
1664992579743207936,-1.532064,-8.470136,-12.750635
1664992579753017856,-1.756747,-8.679551,-13.892910
1664992579763307008,-1.960024,-8.668025,-14.930552
1664992579773004032,-2.246528,-8.452473,-15.551610
1664992579783259904,-2.495161,-8.079598,-15.878231
1664992579793263872,-2.880460,-7.624994,-15.758779
1664992579803045120,-3.076852,-7.227570,-15.568375
1664992579813221888,-2.929408,-7.154672,-15.434254
1664992579823106048,-2.432591,-7.203171,-15.080690
1664992579833283072,-1.903442,-7.019802,-14.640455
1664992579843138048,-1.572630,-6.687942,-14.047538
1664992579853155072,-1.305286,-6.427185,-13.320500
1664992579863328000,-1.168470,-6.143674,-12.531940
1664992579873142016,-1.234782,-5.755232,-11.735895
1664992579883298816,-1.336122,-5.428461,-10.940898
1664992579893197056,-1.398691,-5.131329,-9.973011
1664992579903113728,-1.352587,-4.750072,-8.997939
1664992579913287168,-1.234633,-4.475693,-8.047715
1664992579923243008,-1.094225,-4.286935,-7.118746
1664992579933354752,-0.921035,-4.108806,-6.349496
1664992579943397120,-0.743654,-3.965105,-5.720354
1664992579953173248,-0.569865,-3.864963,-5.211263
1664992579963374080,-0.391286,-3.722609,-4.700825
1664992579973232896,-0.166154,-3.569627,-4.308640
1664992579983409920,0.098795,-3.462599,-4.126918
1664992579993401088,0.337698,-3.416046,-4.034410
1664992580003213056,0.539927,-3.335663,-3.953728
1664992580013419264,0.680485,-3.208578,-3.914659
1664992580023237888,0.794248,-3.150648,-3.989504
1664992580033390080,0.906964,-3.261568,-4.080964
1664992580043362048,1.014440,-3.441194,-4.201912
1664992580053277952,1.117426,-3.571124,-4.400399
1664992580063451904,1.104852,-3.706293,-4.481231
1664992580073446912,1.057850,-3.836522,-4.619693
1664992580083495168,0.972228,-3.996090,-4.856651
1664992580093518080,0.843646,-4.179159,-5.100943
1664992580103232000,0.690514,-4.330195,-5.420079
1664992580113451008,0.587977,-4.490811,-5.719606
1664992580123422976,0.546963,-4.659361,-5.941744
1664992580133500928,0.574505,-4.808301,-6.189778
1664992580143585024,0.579744,-5.007986,-6.318960
1664992580153285120,0.638273,-5.159171,-6.397397
1664992580163488000,0.752186,-5.358257,-6.548582
1664992580173392128,0.787063,-5.693410,-6.888226
1664992580183512064,0.833018,-5.979316,-6.983578
1664992580193558016,0.864901,-6.144123,-7.115004
1664992580203443968,0.882265,-6.345155,-7.286548
1664992580213556992,0.863554,-6.644982,-7.493118
1664992580223452160,0.716710,-6.863976,-7.887847
1664992580233573888,0.478106,-6.995702,-8.552914
1664992580243622912,0.284109,-7.133416,-9.166788
1664992580253308160,0.220791,-7.178323,-9.500593
1664992580263555072,0.387245,-7.275920,-9.867480
1664992580273532928,0.713117,-7.580536,-10.058783
1664992580283571968,1.063089,-7.954908,-10.620564
1664992580293527040,1.299298,-8.238268,-11.524684
1664992580303453952,1.391656,-8.334219,-12.549753
1664992580313565952,1.379681,-8.328231,-13.637391
1664992580323590144,1.211431,-7.877369,-14.453643
1664992580333395968,0.879571,-7.277417,-14.705121
1664992580343749120,0.632585,-6.719078,-14.629079
1664992580353539072,0.548310,-6.292914,-14.376105
1664992580363666944,0.582589,-6.061944,-13.823454
1664992580373600000,0.811163,-5.933062,-13.148657
1664992580383532032,1.275348,-5.899981,-12.434343
1664992580393735936,1.610651,-5.930667,-11.747122
1664992580403503872,1.795666,-5.879474,-11.184292
1664992580413481984,1.880240,-5.748646,-10.728640
1664992580423621120,1.780098,-5.525310,-10.303224
1664992580434355968,1.571582,-5.251080,-9.889036
1664992580443634944,1.332080,-4.994364,-9.573642
1664992580453409024,1.171314,-4.766837,-9.312435
1664992580463585792,1.057102,-4.592151,-8.932824
1664992580473558784,0.933010,-4.417314,-8.508756
1664992580483438080,0.801433,-4.290528,-8.066426
1664992580493750016,0.682880,-4.186344,-7.616312
1664992580503539200,0.577948,-4.060157,-7.069499
1664992580513641728,0.486638,-3.944747,-6.476432
1664992580523778816,0.418230,-3.882776,-5.916896
1664992580533480192,0.429158,-3.836821,-5.521568
1664992580543808000,0.486488,-3.789520,-5.217101
1664992580553611008,0.520617,-3.757037,-4.991819
1664992580563787008,0.484393,-3.713178,-4.815336
1664992580573727232,0.387993,-3.637586,-4.751868
1664992580583725056,0.297132,-3.556155,-4.764143
1664992580593893120,0.212558,-3.578608,-4.793632
1664992580603577088,0.141755,-3.650609,-4.949308
1664992580613834752,0.098196,-3.698659,-4.879703
1664992580623850752,0.098944,-3.719465,-4.780160
1664992580633949952,0.107776,-3.789370,-4.728816
1664992580643975936,0.164358,-3.882925,-4.579427
1664992580653736192,0.227078,-3.929928,-4.421655
1664992580663660032,0.352517,-3.920797,-4.282145
1664992580673889280,0.530197,-4.053571,-4.248615
1664992580683595008,0.639321,-4.255800,-4.425846
1664992580693791744,0.664319,-4.464017,-4.702471
1664992580703567872,0.579445,-4.608167,-4.954248
1664992580713585920,0.421523,-4.729265,-5.286557
1664992580723977216,0.242047,-4.886738,-5.650899
1664992580734023168,0.012873,-4.795428,-5.843997
1664992580743911936,-0.018561,-5.116360,-5.902077
1664992580753707008,-0.099992,-5.524412,-6.137387
